com.samsung.shealth.step_daily_trend,6272009,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
ee427358-a3d5-4753-8a1b-a3931dbacbb6.binning_data.json,2021-04-03 03:31:28.933,2021-04-02 05:07:31.983,com.sec.android.app.shealth,-2,1240,1.2839403,926.81,45.219997,VfS0qUERdZ,com.sec.android.app.shealth,ee427358-a3d5-4753-8a1b-a3931dbacbb6,1617321600000,
23bae1ad-2fe2-4be5-9209-508e484728ec.binning_data.json,2021-04-03 04:01:08.509,2021-04-03 04:01:08.509,com.sec.android.app.shealth,0,1240,1.2839403,926.81,45.219997,5vLahzXBCy,com.sec.android.app.shealth,23bae1ad-2fe2-4be5-9209-508e484728ec,1617321600000,
a604e59b-02c9-4c60-9d49-efa3bd2d810b.binning_data.json,2021-04-04 01:32:56.728,2021-04-03 04:25:09.812,com.sec.android.app.shealth,-2,360,1.2534103,274.18,13.900001,VfS0qUERdZ,com.sec.android.app.shealth,a604e59b-02c9-4c60-9d49-efa3bd2d810b,1617408000000,
4de04474-d273-4478-8ca8-7a0f371697ed.binning_data.json,2021-04-04 04:02:03.691,2021-04-04 04:02:03.691,com.sec.android.app.shealth,0,360,1.2534103,274.18,13.900001,5vLahzXBCy,com.sec.android.app.shealth,4de04474-d273-4478-8ca8-7a0f371697ed,1617408000000,
3cd7e180-3487-4e7a-bd60-89b08e7ebd14.binning_data.json,2021-04-05 02:19:57.461,2021-04-04 04:47:45.881,com.sec.android.app.shealth,-2,1177,1.2771186,876.8,42.239998,VfS0qUERdZ,com.sec.android.app.shealth,3cd7e180-3487-4e7a-bd60-89b08e7ebd14,1617494400000,
9241ee00-d6b5-46ca-a004-3cefb095a5d9.binning_data.json,2021-04-05 04:32:47.432,2021-04-05 04:32:47.432,com.sec.android.app.shealth,0,1177,1.2771186,876.8,42.239998,5vLahzXBCy,com.sec.android.app.shealth,9241ee00-d6b5-46ca-a004-3cefb095a5d9,1617494400000,
6382600d-2adb-46db-b04f-c2f4d823bedb.binning_data.json,2021-04-05 05:29:20.751,2021-04-05 05:25:09.327,com.sec.android.app.shealth,-2,74,1.1998959,54.26,2.71,VfS0qUERdZ,com.sec.android.app.shealth,6382600d-2adb-46db-b04f-c2f4d823bedb,1617580800000,
07515981-4871-4ab2-941d-72c640cea107.binning_data.json,2021-04-06 04:00:01.230,2021-04-06 04:00:01.230,com.sec.android.app.shealth,0,74,1.1998959,54.26,2.71,5vLahzXBCy,com.sec.android.app.shealth,07515981-4871-4ab2-941d-72c640cea107,1617580800000,
cbe301f2-3b0e-4365-9126-ab0777df1a44.binning_data.json,2021-04-07 02:55:38.902,2021-04-06 04:05:11.526,com.sec.android.app.shealth,-2,430,1.2594161,321.17,16.02,VfS0qUERdZ,com.sec.android.app.shealth,cbe301f2-3b0e-4365-9126-ab0777df1a44,1617667200000,
05fba2f4-5550-4a3a-ac51-cb2ed71330e3.binning_data.json,2021-04-07 04:00:01.922,2021-04-07 04:00:01.922,com.sec.android.app.shealth,0,430,1.2594161,321.17,16.02,5vLahzXBCy,com.sec.android.app.shealth,05fba2f4-5550-4a3a-ac51-cb2ed71330e3,1617667200000,
7624cf46-02aa-439a-86e9-e83aa7ba106a.binning_data.json,2021-04-09 04:00:02.612,2021-04-07 16:36:26.571,com.sec.android.app.shealth,-2,2684,1.2087272,1987.12,99.92,VfS0qUERdZ,com.sec.android.app.shealth,7624cf46-02aa-439a-86e9-e83aa7ba106a,1617753600000,
005dbc10-24bb-4fbf-ba1b-08e72dc684c9.binning_data.json,2021-04-08 04:12:09.269,2021-04-08 04:00:15.483,com.sec.android.app.shealth,0,2684,1.2087272,1987.12,99.92,5vLahzXBCy,com.sec.android.app.shealth,005dbc10-24bb-4fbf-ba1b-08e72dc684c9,1617753600000,
fea0477a-be6a-4ecf-87cc-e41b2bc204ce.binning_data.json,2021-04-09 04:00:01.726,2021-04-08 04:12:09.278,com.sec.android.app.shealth,0,865,1.2411067,639.86,32.34,5vLahzXBCy,com.sec.android.app.shealth,fea0477a-be6a-4ecf-87cc-e41b2bc204ce,1617840000000,
6d462246-6e8a-4314-9f46-49f9b65d0e6c.binning_data.json,2021-04-09 03:59:49.348,2021-04-08 04:12:10.148,com.sec.android.app.shealth,-2,865,1.2411067,639.86,32.34,VfS0qUERdZ,com.sec.android.app.shealth,6d462246-6e8a-4314-9f46-49f9b65d0e6c,1617840000000,
f92f2614-24db-4e08-b417-a36cc5452b47.binning_data.json,2021-04-10 02:35:44.449,2021-04-09 04:08:56.471,com.sec.android.app.shealth,-2,993,1.2289624,733.14996,36.14,VfS0qUERdZ,com.sec.android.app.shealth,f92f2614-24db-4e08-b417-a36cc5452b47,1617926400000,
541017ca-0945-45ed-8179-5f21049c2dde.binning_data.json,2021-04-10 04:00:01.131,2021-04-10 04:00:01.131,com.sec.android.app.shealth,0,993,1.2289624,733.14996,36.14,5vLahzXBCy,com.sec.android.app.shealth,541017ca-0945-45ed-8179-5f21049c2dde,1617926400000,
80c061e5-5963-479e-804b-be6886563494.binning_data.json,2021-04-11 01:35:29.515,2021-04-10 07:07:38.274,com.sec.android.app.shealth,-2,655,1.2685307,486.39,23.699999,VfS0qUERdZ,com.sec.android.app.shealth,80c061e5-5963-479e-804b-be6886563494,1618012800000,
92d1b141-0c91-45ed-b270-deac8823ee45.binning_data.json,2021-04-11 04:00:00.971,2021-04-11 04:00:00.971,com.sec.android.app.shealth,0,655,1.2685307,486.39,23.699999,5vLahzXBCy,com.sec.android.app.shealth,92d1b141-0c91-45ed-b270-deac8823ee45,1618012800000,
340f7a31-c6a0-4692-8b91-4b85baba917a.binning_data.json,2021-04-12 03:57:12.649,2021-04-11 04:44:10.996,com.sec.android.app.shealth,-2,660,1.2269417,488.34,24.16,VfS0qUERdZ,com.sec.android.app.shealth,340f7a31-c6a0-4692-8b91-4b85baba917a,1618099200000,
550ec09b-0b6c-413d-87c8-a395b6385729.binning_data.json,2021-04-12 04:00:40.438,2021-04-12 04:00:40.438,com.sec.android.app.shealth,0,660,1.2269417,488.34,24.16,5vLahzXBCy,com.sec.android.app.shealth,550ec09b-0b6c-413d-87c8-a395b6385729,1618099200000,
52957046-9bd9-4b7e-a6e7-c6bef3686f0f.binning_data.json,2021-04-13 03:43:21.011,2021-04-12 16:22:53.052,com.sec.android.app.shealth,-2,1042,1.3629181,790.1,36.85,VfS0qUERdZ,com.sec.android.app.shealth,52957046-9bd9-4b7e-a6e7-c6bef3686f0f,1618185600000,
4a68ab01-8ca9-42c2-9ba5-f403377e5e9a.binning_data.json,2021-04-13 04:00:01.087,2021-04-13 04:00:01.087,com.sec.android.app.shealth,0,1042,1.3629181,790.1,36.85,5vLahzXBCy,com.sec.android.app.shealth,4a68ab01-8ca9-42c2-9ba5-f403377e5e9a,1618185600000,
a1c8526a-a3d4-46f4-8576-d33011040c52.binning_data.json,2021-04-14 01:06:32.582,2021-04-13 04:15:14.753,com.sec.android.app.shealth,-2,422,1.2494425,315.30002,15.23,VfS0qUERdZ,com.sec.android.app.shealth,a1c8526a-a3d4-46f4-8576-d33011040c52,1618272000000,
1817bf55-e57d-4539-b963-00f0b37f4b3e.binning_data.json,2021-04-14 04:35:05.865,2021-04-14 04:35:05.865,com.sec.android.app.shealth,0,422,1.2494425,315.30002,15.23,5vLahzXBCy,com.sec.android.app.shealth,1817bf55-e57d-4539-b963-00f0b37f4b3e,1618272000000,
aed3149a-b865-43bb-95bb-66af08102e2e.binning_data.json,2021-04-15 00:45:54.102,2021-04-14 04:35:22.044,com.sec.android.app.shealth,-2,959,1.3350115,725.56006,33.479996,VfS0qUERdZ,com.sec.android.app.shealth,aed3149a-b865-43bb-95bb-66af08102e2e,1618358400000,
53f8bcdf-a31d-4116-aa72-ca13c926ad23.binning_data.json,2021-04-15 04:00:00.954,2021-04-15 04:00:00.954,com.sec.android.app.shealth,0,959,1.3350115,725.56006,33.479996,5vLahzXBCy,com.sec.android.app.shealth,53f8bcdf-a31d-4116-aa72-ca13c926ad23,1618358400000,
38942938-0c3a-43e2-a714-f2983730686f.binning_data.json,2021-04-16 03:13:08.101,2021-04-15 18:18:40.828,com.sec.android.app.shealth,-2,387,1.3071853,291.11002,13.88,VfS0qUERdZ,com.sec.android.app.shealth,38942938-0c3a-43e2-a714-f2983730686f,1618444800000,
ad307280-1702-47dc-8dd5-775b9b5570d2.binning_data.json,2021-04-16 04:00:22.640,2021-04-16 04:00:22.640,com.sec.android.app.shealth,0,387,1.3071853,291.11002,13.88,5vLahzXBCy,com.sec.android.app.shealth,ad307280-1702-47dc-8dd5-775b9b5570d2,1618444800000,
4a712201-c37b-4f9c-8378-b5e4e607bdf0.binning_data.json,2021-04-17 03:55:33.724,2021-04-16 05:51:09.137,com.sec.android.app.shealth,-2,321,1.3546418,239.75,11.509999,VfS0qUERdZ,com.sec.android.app.shealth,4a712201-c37b-4f9c-8378-b5e4e607bdf0,1618531200000,
03915874-5cab-4f35-8f6c-01f14747cf25.binning_data.json,2021-04-17 04:00:01.041,2021-04-17 04:00:01.041,com.sec.android.app.shealth,0,321,1.3546418,239.75,11.509999,5vLahzXBCy,com.sec.android.app.shealth,03915874-5cab-4f35-8f6c-01f14747cf25,1618531200000,
02a23de6-f44f-4393-a485-925bc8284567.binning_data.json,2021-04-18 04:00:01.751,2021-04-17 04:15:02.374,com.sec.android.app.shealth,-2,887,1.2978797,666.68,32.829998,VfS0qUERdZ,com.sec.android.app.shealth,02a23de6-f44f-4393-a485-925bc8284567,1618617600000,
871c6cba-bc52-493d-a73b-928791fc26ec.binning_data.json,2021-04-18 04:00:00.981,2021-04-18 04:00:00.981,com.sec.android.app.shealth,0,887,1.2978797,666.68,32.829998,5vLahzXBCy,com.sec.android.app.shealth,871c6cba-bc52-493d-a73b-928791fc26ec,1618617600000,
042c2ccb-d092-4e0a-aad6-84ee0282d151.binning_data.json,2021-04-19 03:55:14.568,2021-04-18 05:12:53.302,com.sec.android.app.shealth,-2,665,1.3841903,509.08,24.499998,VfS0qUERdZ,com.sec.android.app.shealth,042c2ccb-d092-4e0a-aad6-84ee0282d151,1618704000000,
8f1386e0-0c0c-43a3-8677-fac7f1a58834.binning_data.json,2021-04-19 04:00:01.715,2021-04-19 04:00:01.715,com.sec.android.app.shealth,0,665,1.3841903,509.08,24.499998,5vLahzXBCy,com.sec.android.app.shealth,8f1386e0-0c0c-43a3-8677-fac7f1a58834,1618704000000,
d084f078-422c-4d8b-a52e-aa11a562f65e.binning_data.json,2021-04-21 04:07:01.010,2021-04-19 05:53:40.393,com.sec.android.app.shealth,-2,992,1.2835652,739.45,35.379997,VfS0qUERdZ,com.sec.android.app.shealth,d084f078-422c-4d8b-a52e-aa11a562f65e,1618790400000,
e67c3b86-401c-4e76-b4da-b5a2c2a04554.binning_data.json,2021-04-20 04:00:52.378,2021-04-20 04:00:02.238,com.sec.android.app.shealth,0,992,1.2835652,739.45,35.379997,5vLahzXBCy,com.sec.android.app.shealth,e67c3b86-401c-4e76-b4da-b5a2c2a04554,1618790400000,
a2dd72a7-2a12-4c2d-b345-5557e75a37ea.binning_data.json,2021-04-21 04:07:00.429,2021-04-20 04:00:52.380,com.sec.android.app.shealth,0,2428,1.2005284,1803.69,89.53,5vLahzXBCy,com.sec.android.app.shealth,a2dd72a7-2a12-4c2d-b345-5557e75a37ea,1618876800000,
99c80ede-6b3a-4177-b13f-267f62f71a6b.binning_data.json,2021-04-21 02:20:16.357,2021-04-20 04:00:52.542,com.sec.android.app.shealth,-2,2428,1.2005284,1803.69,89.53,VfS0qUERdZ,com.sec.android.app.shealth,99c80ede-6b3a-4177-b13f-267f62f71a6b,1618876800000,
d712dc96-3392-422e-bbcc-0be9c0de5ae5.binning_data.json,2021-04-22 03:55:45.588,2021-04-21 14:05:47.795,com.sec.android.app.shealth,-2,1343,1.4028245,1025.09,46.89,VfS0qUERdZ,com.sec.android.app.shealth,d712dc96-3392-422e-bbcc-0be9c0de5ae5,1618963200000,
72587a93-17c2-4344-b8b3-fab06303a26b.binning_data.json,2021-04-22 04:00:13.995,2021-04-22 04:00:13.995,com.sec.android.app.shealth,0,1343,1.4028245,1025.09,46.89,5vLahzXBCy,com.sec.android.app.shealth,72587a93-17c2-4344-b8b3-fab06303a26b,1618963200000,
2762a83e-3497-43d8-a8bf-894e518f41d9.binning_data.json,2021-04-23 03:07:21.243,2021-04-22 04:02:18.872,com.sec.android.app.shealth,-2,1301,1.3049284,983.26,47.67,VfS0qUERdZ,com.sec.android.app.shealth,2762a83e-3497-43d8-a8bf-894e518f41d9,1619049600000,
85e0ef3f-a1a3-4495-9d30-bff6619aac66.binning_data.json,2021-04-23 04:00:31.089,2021-04-23 04:00:31.089,com.sec.android.app.shealth,0,1301,1.3049284,983.26,47.67,5vLahzXBCy,com.sec.android.app.shealth,85e0ef3f-a1a3-4495-9d30-bff6619aac66,1619049600000,
546d5c3b-3417-4388-aaa4-907b87de860e.binning_data.json,2021-04-24 03:14:12.881,2021-04-23 12:51:41.078,com.sec.android.app.shealth,-2,1137,1.2789202,853.33,42.16,VfS0qUERdZ,com.sec.android.app.shealth,546d5c3b-3417-4388-aaa4-907b87de860e,1619136000000,
a39206cc-ff9e-497f-9403-0369be761904.binning_data.json,2021-04-24 04:00:00.495,2021-04-24 04:00:00.495,com.sec.android.app.shealth,0,1137,1.2789202,853.33,42.16,5vLahzXBCy,com.sec.android.app.shealth,a39206cc-ff9e-497f-9403-0369be761904,1619136000000,
893876d7-f92b-44db-8ac5-8d4041f7de0d.binning_data.json,2021-04-25 04:00:01.996,2021-04-24 05:53:53.483,com.sec.android.app.shealth,-2,2353,1.2222588,1737.66,88.06,VfS0qUERdZ,com.sec.android.app.shealth,893876d7-f92b-44db-8ac5-8d4041f7de0d,1619222400000,
86a5c2b2-a89a-475d-80a1-e7997bf57218.binning_data.json,2021-04-25 04:00:01.298,2021-04-25 04:00:01.298,com.sec.android.app.shealth,0,2353,1.2222588,1737.66,88.06,5vLahzXBCy,com.sec.android.app.shealth,86a5c2b2-a89a-475d-80a1-e7997bf57218,1619222400000,
8ca7a777-8ab3-4733-8edf-47075dc11f1b.binning_data.json,2021-04-26 04:00:31.558,2021-04-25 04:04:36.943,com.sec.android.app.shealth,-2,1696,1.2143836,1260.98,63.2,VfS0qUERdZ,com.sec.android.app.shealth,8ca7a777-8ab3-4733-8edf-47075dc11f1b,1619308800000,
8d115968-0d44-4ece-b05c-a2b082ab516d.binning_data.json,2021-04-26 04:00:20.135,2021-04-26 04:00:20.135,com.sec.android.app.shealth,0,1696,1.2143836,1260.98,63.2,5vLahzXBCy,com.sec.android.app.shealth,8d115968-0d44-4ece-b05c-a2b082ab516d,1619308800000,
9433886a-777f-425e-8cd4-5a8ba222e22e.binning_data.json,2021-04-27 02:53:13.209,2021-04-26 13:57:14.213,com.sec.android.app.shealth,-2,1048,1.2558771,783.12,38.48,VfS0qUERdZ,com.sec.android.app.shealth,9433886a-777f-425e-8cd4-5a8ba222e22e,1619395200000,
429483dd-3430-40fd-ae87-8f7ce44d6d0d.binning_data.json,2021-04-27 04:00:01.201,2021-04-27 04:00:01.201,com.sec.android.app.shealth,0,1048,1.2558771,783.12,38.48,5vLahzXBCy,com.sec.android.app.shealth,429483dd-3430-40fd-ae87-8f7ce44d6d0d,1619395200000,
195bfebc-8abf-4497-9acd-9c7fd929bd4b.binning_data.json,2021-04-28 03:22:44.504,2021-04-27 13:53:26.117,com.sec.android.app.shealth,-2,705,1.3134342,527.07,25.1,VfS0qUERdZ,com.sec.android.app.shealth,195bfebc-8abf-4497-9acd-9c7fd929bd4b,1619481600000,
ba193709-4395-4843-9e00-0f877d8fa2b3.binning_data.json,2021-04-28 04:00:00.649,2021-04-28 04:00:00.649,com.sec.android.app.shealth,0,705,1.3134342,527.07,25.1,5vLahzXBCy,com.sec.android.app.shealth,ba193709-4395-4843-9e00-0f877d8fa2b3,1619481600000,
d45d9513-b171-497f-813f-667a9abe3e3b.binning_data.json,2021-04-29 03:12:33.213,2021-04-28 04:08:36.369,com.sec.android.app.shealth,-2,1184,1.2715069,876.26,43.359997,VfS0qUERdZ,com.sec.android.app.shealth,d45d9513-b171-497f-813f-667a9abe3e3b,1619568000000,
93eee333-5cd2-4699-8ec2-59b39fc42c83.binning_data.json,2021-04-29 04:00:00.881,2021-04-29 04:00:00.881,com.sec.android.app.shealth,0,1184,1.2715069,876.26,43.359997,5vLahzXBCy,com.sec.android.app.shealth,93eee333-5cd2-4699-8ec2-59b39fc42c83,1619568000000,
4f1220c3-0370-45a9-bcec-bebf93b6904d.binning_data.json,2021-04-30 03:13:08.480,2021-04-29 05:03:52.829,com.sec.android.app.shealth,-2,928,1.3332398,704.53,34.2,VfS0qUERdZ,com.sec.android.app.shealth,4f1220c3-0370-45a9-bcec-bebf93b6904d,1619654400000,
c62b6b1f-ed5c-462a-beef-6a2547452af6.binning_data.json,2021-04-30 04:00:01.166,2021-04-30 04:00:01.166,com.sec.android.app.shealth,0,928,1.3332398,704.53,34.2,5vLahzXBCy,com.sec.android.app.shealth,c62b6b1f-ed5c-462a-beef-6a2547452af6,1619654400000,
8fa5408d-c253-429b-8ad4-e8b6cc84ccbf.binning_data.json,2021-05-01 03:58:44.489,2021-04-30 13:57:07.041,com.sec.android.app.shealth,-2,2858,1.2475396,2120.8699,106.159996,VfS0qUERdZ,com.sec.android.app.shealth,8fa5408d-c253-429b-8ad4-e8b6cc84ccbf,1619740800000,
d852387e-d737-4699-b439-63d9880b00aa.binning_data.json,2021-05-01 04:00:19.430,2021-05-01 04:00:19.430,com.sec.android.app.shealth,0,2858,1.2475396,2120.8699,106.159996,5vLahzXBCy,com.sec.android.app.shealth,d852387e-d737-4699-b439-63d9880b00aa,1619740800000,
c981e7e5-a5c7-433f-8d6b-8308050ef20e.binning_data.json,2021-05-02 04:00:00.948,2021-05-01 04:02:09.618,com.sec.android.app.shealth,-2,2313,1.2993864,1744.6901,85.079994,VfS0qUERdZ,com.sec.android.app.shealth,c981e7e5-a5c7-433f-8d6b-8308050ef20e,1619827200000,
1e603862-1f13-49ef-92a5-3bdefbce2e9f.binning_data.json,2021-05-02 04:00:00.497,2021-05-02 04:00:00.497,com.sec.android.app.shealth,0,2313,1.2993864,1744.6901,85.079994,5vLahzXBCy,com.sec.android.app.shealth,1e603862-1f13-49ef-92a5-3bdefbce2e9f,1619827200000,
3e340618-98ab-4456-9a7a-deb49dcc562e.binning_data.json,2021-05-03 03:14:42.076,2021-05-02 04:03:14.734,com.sec.android.app.shealth,-2,878,1.2762601,650.36,32.43,VfS0qUERdZ,com.sec.android.app.shealth,3e340618-98ab-4456-9a7a-deb49dcc562e,1619913600000,
09e29537-7f87-4f51-9fa5-1289397989e3.binning_data.json,2021-05-03 04:00:00.989,2021-05-03 04:00:00.989,com.sec.android.app.shealth,0,878,1.2762601,650.36,32.43,5vLahzXBCy,com.sec.android.app.shealth,09e29537-7f87-4f51-9fa5-1289397989e3,1619913600000,
f263aa73-5ea1-43ae-9209-14b1dea48cf3.binning_data.json,2021-05-04 04:00:01.731,2021-05-03 13:55:02.730,com.sec.android.app.shealth,-2,1971,1.2227489,1461.25,73.340004,VfS0qUERdZ,com.sec.android.app.shealth,f263aa73-5ea1-43ae-9209-14b1dea48cf3,1620000000000,
657fa928-f1ff-44cc-9f1d-3431d40451d5.binning_data.json,2021-05-04 04:00:00.904,2021-05-04 04:00:00.904,com.sec.android.app.shealth,0,1971,1.2227489,1461.25,73.340004,5vLahzXBCy,com.sec.android.app.shealth,657fa928-f1ff-44cc-9f1d-3431d40451d5,1620000000000,
8c26661e-1249-4edc-b793-fc9f2ffa22bc.binning_data.json,2021-05-05 03:00:03.738,2021-05-04 04:05:12.054,com.sec.android.app.shealth,-2,669,1.1994499,488.69998,24.09,VfS0qUERdZ,com.sec.android.app.shealth,8c26661e-1249-4edc-b793-fc9f2ffa22bc,1620086400000,
41f7c65b-8d2a-46ab-a2e1-53347e163a96.binning_data.json,2021-05-05 04:00:01.183,2021-05-05 04:00:01.183,com.sec.android.app.shealth,0,669,1.1994499,488.69998,24.09,5vLahzXBCy,com.sec.android.app.shealth,41f7c65b-8d2a-46ab-a2e1-53347e163a96,1620086400000,
751772e1-39cf-4304-874c-b82181ca4c38.binning_data.json,2021-05-06 02:12:32.559,2021-05-05 10:33:40.876,com.sec.android.app.shealth,-2,1037,1.2667692,776.52,37.56,VfS0qUERdZ,com.sec.android.app.shealth,751772e1-39cf-4304-874c-b82181ca4c38,1620172800000,
f7c19027-097e-4603-9fb4-74b315b4773d.binning_data.json,2021-05-06 04:25:16.445,2021-05-06 04:25:16.445,com.sec.android.app.shealth,0,1037,1.2667692,776.52,37.56,5vLahzXBCy,com.sec.android.app.shealth,f7c19027-097e-4603-9fb4-74b315b4773d,1620172800000,
cd7cdae2-298a-466b-959c-ee478fb2f3b4.binning_data.json,2021-05-07 02:49:38.928,2021-05-06 13:48:53.069,com.sec.android.app.shealth,-2,788,1.1723878,575.24,29.300001,VfS0qUERdZ,com.sec.android.app.shealth,cd7cdae2-298a-466b-959c-ee478fb2f3b4,1620259200000,
6df74d25-53b8-4cb3-a957-4b695aaff525.binning_data.json,2021-05-07 04:00:20.032,2021-05-07 04:00:20.032,com.sec.android.app.shealth,0,788,1.1723878,575.24,29.300001,5vLahzXBCy,com.sec.android.app.shealth,6df74d25-53b8-4cb3-a957-4b695aaff525,1620259200000,
f34dfb79-3435-453d-9956-b7aa516d3f16.binning_data.json,2021-05-08 02:42:10.961,2021-05-07 14:34:38.859,com.sec.android.app.shealth,-2,1052,1.3112537,789.98,38.13,VfS0qUERdZ,com.sec.android.app.shealth,f34dfb79-3435-453d-9956-b7aa516d3f16,1620345600000,
9361a6c9-cf28-450c-82d4-e619ccfcab1b.binning_data.json,2021-05-08 04:00:02.029,2021-05-08 04:00:02.029,com.sec.android.app.shealth,0,1052,1.3112537,789.98,38.13,5vLahzXBCy,com.sec.android.app.shealth,9361a6c9-cf28-450c-82d4-e619ccfcab1b,1620345600000,
432b2e56-5436-4250-b416-06ee7af2c489.binning_data.json,2021-05-09 03:28:36.219,2021-05-08 04:10:12.834,com.sec.android.app.shealth,-2,1751,1.2206084,1302.56,65.49,VfS0qUERdZ,com.sec.android.app.shealth,432b2e56-5436-4250-b416-06ee7af2c489,1620432000000,
472e71ce-37bc-441c-a7f7-db564200d6a3.binning_data.json,2021-05-09 04:00:02.587,2021-05-09 04:00:02.587,com.sec.android.app.shealth,0,1751,1.2206084,1302.56,65.49,5vLahzXBCy,com.sec.android.app.shealth,472e71ce-37bc-441c-a7f7-db564200d6a3,1620432000000,
778d85cd-8f74-4d61-ba1e-44b21cc95008.binning_data.json,2021-05-10 02:13:29.912,2021-05-09 04:12:32.583,com.sec.android.app.shealth,-2,1243,1.2382383,921.35,45.39,VfS0qUERdZ,com.sec.android.app.shealth,778d85cd-8f74-4d61-ba1e-44b21cc95008,1620518400000,
6833fb82-db6a-4af2-b32a-fe4c9c3fe1fc.binning_data.json,2021-05-10 04:00:00.997,2021-05-10 04:00:00.997,com.sec.android.app.shealth,0,1243,1.2382383,921.35,45.39,5vLahzXBCy,com.sec.android.app.shealth,6833fb82-db6a-4af2-b32a-fe4c9c3fe1fc,1620518400000,
2dc96e91-470d-492a-93b3-6436e9400cf5.binning_data.json,2021-05-11 02:21:44.484,2021-05-10 12:05:57.865,com.sec.android.app.shealth,-2,471,1.2922606,352.63,16.8,VfS0qUERdZ,com.sec.android.app.shealth,2dc96e91-470d-492a-93b3-6436e9400cf5,1620604800000,
834ae99b-29ad-44cc-8a87-51041f838981.binning_data.json,2021-05-11 04:00:02.475,2021-05-11 04:00:02.475,com.sec.android.app.shealth,0,471,1.2922606,352.63,16.8,5vLahzXBCy,com.sec.android.app.shealth,834ae99b-29ad-44cc-8a87-51041f838981,1620604800000,
8b9e1e6c-5975-4b28-977c-56edc6174875.binning_data.json,2021-05-12 02:35:05.064,2021-05-11 05:13:13.664,com.sec.android.app.shealth,-2,963,1.2328566,714.75,35.55,VfS0qUERdZ,com.sec.android.app.shealth,8b9e1e6c-5975-4b28-977c-56edc6174875,1620691200000,
19d8417b-f3e7-41b2-b57a-4812573ae2f3.binning_data.json,2021-05-12 04:00:02.135,2021-05-12 04:00:02.135,com.sec.android.app.shealth,0,963,1.2328566,714.75,35.55,5vLahzXBCy,com.sec.android.app.shealth,19d8417b-f3e7-41b2-b57a-4812573ae2f3,1620691200000,
36574331-3026-49cb-8e93-ae7b36132a39.binning_data.json,2021-05-13 04:00:01.586,2021-05-12 17:15:14.963,com.sec.android.app.shealth,-2,3004,1.444367,2326.15,108.509995,VfS0qUERdZ,com.sec.android.app.shealth,36574331-3026-49cb-8e93-ae7b36132a39,1620777600000,
dfa86667-93b2-4288-a8c3-0b1b58368bca.binning_data.json,2021-05-13 04:00:00.882,2021-05-13 04:00:00.882,com.sec.android.app.shealth,0,3004,1.444367,2326.15,108.509995,5vLahzXBCy,com.sec.android.app.shealth,dfa86667-93b2-4288-a8c3-0b1b58368bca,1620777600000,
a60a5254-302c-4521-9f02-61793b934988.binning_data.json,2021-05-14 02:07:56.928,2021-05-13 04:16:18.921,com.sec.android.app.shealth,-2,1635,1.1708348,1209.02,60.16,VfS0qUERdZ,com.sec.android.app.shealth,a60a5254-302c-4521-9f02-61793b934988,1620864000000,
0772ce7e-b46c-4efe-8d26-09a01db3ddd5.binning_data.json,2021-05-14 04:00:01.599,2021-05-14 04:00:01.599,com.sec.android.app.shealth,0,1635,1.1708348,1209.02,60.16,5vLahzXBCy,com.sec.android.app.shealth,0772ce7e-b46c-4efe-8d26-09a01db3ddd5,1620864000000,
25d5f9a9-338e-4b0b-aab9-a444b610f569.binning_data.json,2021-05-15 02:34:40.870,2021-05-14 14:19:18.152,com.sec.android.app.shealth,-2,859,1.3470049,645.44,30.48,VfS0qUERdZ,com.sec.android.app.shealth,25d5f9a9-338e-4b0b-aab9-a444b610f569,1620950400000,
2f0a0196-a4e3-4a9b-b98f-d9b27d3b09f4.binning_data.json,2021-05-15 04:00:01.216,2021-05-15 04:00:01.216,com.sec.android.app.shealth,0,859,1.3470049,645.44,30.48,5vLahzXBCy,com.sec.android.app.shealth,2f0a0196-a4e3-4a9b-b98f-d9b27d3b09f4,1620950400000,
1b4fff02-53fc-4570-9fde-6478fb0af404.binning_data.json,2021-05-16 02:50:22.632,2021-05-15 17:38:32.465,com.sec.android.app.shealth,-2,2594,1.286332,1940.26,95.35,VfS0qUERdZ,com.sec.android.app.shealth,1b4fff02-53fc-4570-9fde-6478fb0af404,1621036800000,
fdb3d7e2-760a-4a9b-94fa-f1113ae5a0a7.binning_data.json,2021-05-16 04:00:01.140,2021-05-16 04:00:01.140,com.sec.android.app.shealth,0,2594,1.286332,1940.26,95.35,5vLahzXBCy,com.sec.android.app.shealth,fdb3d7e2-760a-4a9b-94fa-f1113ae5a0a7,1621036800000,
6df80bea-0e6d-4916-83bf-52e6b815b761.binning_data.json,2021-05-17 02:48:39.501,2021-05-16 05:06:51.790,com.sec.android.app.shealth,-2,1017,1.1253399,743.69,37.96,VfS0qUERdZ,com.sec.android.app.shealth,6df80bea-0e6d-4916-83bf-52e6b815b761,1621123200000,
d5785a8f-a959-4239-9251-100e9d4b9d55.binning_data.json,2021-05-17 04:19:56.508,2021-05-17 04:19:56.508,com.sec.android.app.shealth,0,1017,1.1253399,743.69,37.96,5vLahzXBCy,com.sec.android.app.shealth,d5785a8f-a959-4239-9251-100e9d4b9d55,1621123200000,
