com.samsung.shealth.exercise.recovery_heart_rate,6272009,2
create_sh_ver,start_time,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,exercise_id,pkg_name,end_time,datauuid,heart_rate
62600630,2024-01-10 13:04:24.704,62600630,2024-01-10 13:06:24.948,2024-01-10 13:06:24.948,UTC-0500,PZSgGx/3oA,d885ea61-9ffa-4d3a-b86f-e4de83015933,com.sec.android.app.shealth,2024-01-10 13:06:24.704,854e3caf-78bd-4532-b575-51e4bc808264,854e3caf-78bd-4532-b575-51e4bc808264.heart_rate.json,
62650131,2024-04-03 02:45:01.709,62650131,2024-04-03 02:47:01.828,2024-04-03 02:47:01.828,UTC-0400,PZSgGx/3oA,2baf8cb9-3243-4db3-8e04-1d25511272e5,com.sec.android.app.shealth,2024-04-03 02:47:01.709,eec47f02-a95e-4436-a77d-2cb5e61494eb,eec47f02-a95e-4436-a77d-2cb5e61494eb.heart_rate.json,
62650131,2024-04-03 18:43:25.663,62650131,2024-04-03 18:43:37.951,2024-04-03 18:43:37.951,UTC-0400,PZSgGx/3oA,e5009b2a-1148-4fb2-8df6-5b863bf1fb8e,com.sec.android.app.shealth,2024-04-03 18:43:37.822,52ac4453-f778-43cb-bf0a-a675d16a4a0c,52ac4453-f778-43cb-bf0a-a675d16a4a0c.heart_rate.json,
62650131,2024-04-03 18:44:53.127,62650131,2024-04-03 18:46:54.441,2024-04-03 18:46:54.441,UTC-0400,PZSgGx/3oA,83643e00-d74e-4306-83d1-1248d22cb942,com.sec.android.app.shealth,2024-04-03 18:46:53.127,b9841ebf-85cb-4ce9-9168-e66852eb3bc8,b9841ebf-85cb-4ce9-9168-e66852eb3bc8.heart_rate.json,
62650131,2024-04-24 01:37:57.369,62650131,2024-04-24 01:39:58.492,2024-04-24 01:39:58.492,UTC-0400,PZSgGx/3oA,980960d9-6a20-4404-93ac-85a90db79df0,com.sec.android.app.shealth,2024-04-24 01:39:57.369,2a3abee1-94a6-428d-a155-d2c2be2e6905,2a3abee1-94a6-428d-a155-d2c2be2e6905.heart_rate.json,
62650131,2024-04-24 01:59:46.099,62650131,2024-04-24 02:01:59.369,2024-04-24 02:01:59.369,UTC-0400,PZSgGx/3oA,e8b4b1f8-e062-473a-8232-a3babb736a60,com.sec.android.app.shealth,2024-04-24 02:01:46.099,8672517c-51e0-4955-9cf3-09bf810e0f58,8672517c-51e0-4955-9cf3-09bf810e0f58.heart_rate.json,
62701251,2024-07-20 05:11:53.609,62701251,2024-07-20 05:13:53.564,2024-07-20 05:13:53.564,UTC-0400,PZSgGx/3oA,dad437d1-8b7c-4001-8012-e58dc401998c,com.sec.android.app.shealth,2024-07-20 05:13:53.532,4ff3d3b6-4011-49d7-b313-5b8fa727369e,4ff3d3b6-4011-49d7-b313-5b8fa727369e.heart_rate.json,
