com.samsung.shealth.calories_burned.details,6272009,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,e40585ff-d57c-4908-a060-95e2d8634481.extra_data.json,,,,0.0,43355,1598.2076,,2021-01-06 13:30:27.553,2020-12-27 18:47:18.470,2.36,5vLahzXBCy,com.sec.android.app.shealth,e40585ff-d57c-4908-a060-95e2d8634481,1609027200000,
,,5242b6d9-81d1-490e-a2dc-db616090d239.extra_data.json,,,,0.0,146204,1596.3041,,2021-01-06 13:30:27.583,2020-12-28 19:04:35.989,8.63,5vLahzXBCy,com.sec.android.app.shealth,5242b6d9-81d1-490e-a2dc-db616090d239,1609113600000,
,,f63dc455-056c-4ee0-9d60-4ea95f509168.extra_data.json,,,,0.0,699016,1586.0732,,2021-01-06 13:30:27.597,2020-12-29 16:27:33.848,39.050003,5vLahzXBCy,com.sec.android.app.shealth,f63dc455-056c-4ee0-9d60-4ea95f509168,1609200000000,
,,d340d2b9-e2a8-42dd-b735-5aa2b1ae8a2b.extra_data.json,,,,0.0,258796,1594.2203,,2021-01-06 13:30:27.620,2020-12-30 05:00:00.298,14.08,5vLahzXBCy,com.sec.android.app.shealth,d340d2b9-e2a8-42dd-b735-5aa2b1ae8a2b,1609286400000,
,,ab511719-ffca-489a-8d90-db392eb68212.extra_data.json,,,,0.0,408174,1591.4559,,2021-01-01 05:00:01.189,2020-12-31 05:06:40.544,22.659998,5vLahzXBCy,com.sec.android.app.shealth,ab511719-ffca-489a-8d90-db392eb68212,1609372800000,
,,9933b723-55e3-4202-b7cf-771b48fd7b42.extra_data.json,,,,0.0,703018,1585.9993,,2021-01-02 05:00:02.487,2021-01-01 05:00:01.075,38.449997,5vLahzXBCy,com.sec.android.app.shealth,9933b723-55e3-4202-b7cf-771b48fd7b42,1609459200000,
,,ac268663-fba1-41b9-89d8-9eabf9dd6fb1.extra_data.json,,,,0.0,385526,1591.875,,2021-01-03 05:00:00.819,2021-01-02 05:00:02.300,20.73,5vLahzXBCy,com.sec.android.app.shealth,ac268663-fba1-41b9-89d8-9eabf9dd6fb1,1609545600000,
,,c0976ab3-2b2c-4fe8-bda8-0f8a5acff531.extra_data.json,,,,0.0,1094547,1578.7532,,2021-01-04 05:00:00.497,2021-01-03 05:00:00.651,61.879986,5vLahzXBCy,com.sec.android.app.shealth,c0976ab3-2b2c-4fe8-bda8-0f8a5acff531,1609632000000,
,,e2a9ffec-01e8-45b1-9f7b-cdca8b80569e.extra_data.json,,,,0.0,732496,1585.4536,,2021-01-05 05:00:00.749,2021-01-04 05:00:00.417,41.35,5vLahzXBCy,com.sec.android.app.shealth,e2a9ffec-01e8-45b1-9f7b-cdca8b80569e,1609718400000,
,,321b2a18-556f-41b2-a52d-0ddaf522ac58.extra_data.json,,,,0.0,472236,1590.2703,,2021-01-06 05:00:00.574,2021-01-05 05:00:00.685,26.019997,5vLahzXBCy,com.sec.android.app.shealth,321b2a18-556f-41b2-a52d-0ddaf522ac58,1609804800000,
,,6f52a456-0404-4fc5-9c0e-5d18f315cb95.extra_data.json,,,,0.0,565616,1588.5421,,2021-01-07 05:00:01.454,2021-01-06 05:00:00.425,31.629993,5vLahzXBCy,com.sec.android.app.shealth,6f52a456-0404-4fc5-9c0e-5d18f315cb95,1609891200000,
,,e3551ba7-5a83-4bc2-8fdf-cc0d9a887e64.extra_data.json,,,,0.0,660997,1586.7769,,2021-01-08 05:11:50.573,2021-01-07 05:00:01.199,36.220005,5vLahzXBCy,com.sec.android.app.shealth,e3551ba7-5a83-4bc2-8fdf-cc0d9a887e64,1609977600000,
,,00343a9f-11b1-4edb-8dae-2f0c3b30a561.extra_data.json,,,,0.0,2128344,1559.6206,,2021-01-09 05:00:00.909,2021-01-08 05:11:50.497,127.42949,5vLahzXBCy,com.sec.android.app.shealth,00343a9f-11b1-4edb-8dae-2f0c3b30a561,1610064000000,
,,03500aaa-bbee-4ecd-bf60-1dffaa837e91.extra_data.json,,,,0.0,320160,1593.0848,,2021-01-10 05:00:00.789,2021-01-09 05:00:00.641,17.8,5vLahzXBCy,com.sec.android.app.shealth,03500aaa-bbee-4ecd-bf60-1dffaa837e91,1610150400000,
,,461a1399-e71a-403a-b96d-e9eb9779fadf.extra_data.json,,,,0.0,216108,1595.0104,,2021-01-11 05:00:01.983,2021-01-10 05:00:00.590,11.669999,5vLahzXBCy,com.sec.android.app.shealth,461a1399-e71a-403a-b96d-e9eb9779fadf,1610236800000,
,,8e5be324-2c03-41f6-b954-83e7242e1bdd.extra_data.json,,,,0.0,523595,1589.3198,,2021-01-12 06:03:22.663,2021-01-11 05:00:01.863,29.509998,5vLahzXBCy,com.sec.android.app.shealth,8e5be324-2c03-41f6-b954-83e7242e1bdd,1610323200000,
,,4f470353-6bc2-412b-a82c-8921e79eda71.extra_data.json,,,,0.0,607636,1587.7645,,2021-01-13 06:04:55.405,2021-01-12 06:03:22.518,33.530003,5vLahzXBCy,com.sec.android.app.shealth,4f470353-6bc2-412b-a82c-8921e79eda71,1610409600000,
,,20956f83-7f3a-4d6c-a3e1-c697cd5d2b51.extra_data.json,,,,0.0,517592,1589.4309,,2021-01-14 05:00:01.439,2021-01-13 06:04:55.240,28.980001,5vLahzXBCy,com.sec.android.app.shealth,20956f83-7f3a-4d6c-a3e1-c697cd5d2b51,1610496000000,
,,eac1c0c9-e175-4a00-9c2d-617851ce0f53.extra_data.json,,,,0.0,428881,1591.0728,,2021-01-15 05:00:00.880,2021-01-14 05:00:01.325,23.25,5vLahzXBCy,com.sec.android.app.shealth,eac1c0c9-e175-4a00-9c2d-617851ce0f53,1610582400000,
,,2e7bfb1d-0340-4b3f-80c7-83ad4fed8568.extra_data.json,,,,0.0,267467,1594.06,,2021-01-16 05:00:00.535,2021-01-15 05:00:00.719,14.829998,5vLahzXBCy,com.sec.android.app.shealth,2e7bfb1d-0340-4b3f-80c7-83ad4fed8568,1610668800000,
,,687fdec7-3c8a-47fe-a202-3f302e16a0d9.extra_data.json,,,,0.0,373520,1592.0973,,2021-01-17 05:17:19.930,2021-01-16 05:00:00.459,19.920002,5vLahzXBCy,com.sec.android.app.shealth,687fdec7-3c8a-47fe-a202-3f302e16a0d9,1610755200000,
,,af8b5629-df66-426e-a9a4-34db83cecfd6.extra_data.json,,,,0.0,129398,1596.6152,,2021-01-18 05:00:00.478,2021-01-17 05:17:19.834,6.799999,5vLahzXBCy,com.sec.android.app.shealth,af8b5629-df66-426e-a9a4-34db83cecfd6,1610841600000,
,,3132e4bb-bcec-47d1-bcd0-91b8289f5fa4.extra_data.json,,,,0.0,369917,1592.1638,,2021-01-19 05:00:01.427,2021-01-18 05:00:00.452,20.32,5vLahzXBCy,com.sec.android.app.shealth,3132e4bb-bcec-47d1-bcd0-91b8289f5fa4,1610928000000,
,,8b86472f-acc4-4399-8d66-06a4e921d29d.extra_data.json,,,,0.0,498249,1589.789,,2021-01-20 05:00:00.818,2021-01-19 05:00:01.261,26.88,5vLahzXBCy,com.sec.android.app.shealth,8b86472f-acc4-4399-8d66-06a4e921d29d,1611014400000,
,,aaeffc7a-7a76-4b26-812a-ea3db027a17f.extra_data.json,,,,0.0,526203,1589.2716,,2021-01-21 05:00:00.543,2021-01-20 05:00:00.663,30.1,5vLahzXBCy,com.sec.android.app.shealth,aaeffc7a-7a76-4b26-812a-ea3db027a17f,1611100800000,
,,63305cde-9299-4594-a80a-29ef39c65efb.extra_data.json,,,,0.0,1016508,1580.1974,,2021-01-22 05:00:00.683,2021-01-21 05:00:00.461,56.319996,5vLahzXBCy,com.sec.android.app.shealth,63305cde-9299-4594-a80a-29ef39c65efb,1611187200000,
,,971ec8f6-9ef4-4e86-a8bb-92180f171bd3.extra_data.json,,,,0.0,466232,1590.3815,,2021-01-23 05:00:00.625,2021-01-22 05:00:00.531,26.73,5vLahzXBCy,com.sec.android.app.shealth,971ec8f6-9ef4-4e86-a8bb-92180f171bd3,1611273600000,
,,f8306b96-5f7c-4a85-8111-bacdc7bf4de3.extra_data.json,,,,0.0,669668,1586.6165,,2021-01-24 05:00:02.378,2021-01-23 05:00:00.533,37.88999,5vLahzXBCy,com.sec.android.app.shealth,f8306b96-5f7c-4a85-8111-bacdc7bf4de3,1611360000000,
,,2d342fdb-e5a7-4908-ae17-2cfd5b82d98e.extra_data.json,,,,0.0,1166283,1577.4255,,2021-01-25 12:53:27.359,2021-01-24 05:00:01.584,70.70998,5vLahzXBCy,com.sec.android.app.shealth,2d342fdb-e5a7-4908-ae17-2cfd5b82d98e,1611446400000,
,,5df9b75f-245a-48c0-b6bc-6582bc84ab7d.extra_data.json,,,,0.0,1736748,1566.8678,,2021-01-26 05:00:01.846,2021-01-25 12:53:25.830,93.98,5vLahzXBCy,com.sec.android.app.shealth,5df9b75f-245a-48c0-b6bc-6582bc84ab7d,1611532800000,
,,c1d4acd5-1b3c-459e-b371-3b3403acf622.extra_data.json,,,,0.0,388861,1591.8132,,2021-01-27 05:00:02.097,2021-01-26 05:00:01.686,21.539999,5vLahzXBCy,com.sec.android.app.shealth,c1d4acd5-1b3c-459e-b371-3b3403acf622,1611619200000,
,,db209f3b-1940-419c-8ab5-98863f2975b4.extra_data.json,,,,0.0,2578869,1551.2827,,2021-01-28 05:00:00.628,2021-01-27 05:00:01.987,140.28001,5vLahzXBCy,com.sec.android.app.shealth,db209f3b-1940-419c-8ab5-98863f2975b4,1611705600000,
,,908a2c2d-1d66-4d3f-88bd-c801a0a21467.extra_data.json,,,,0.0,1815334,1565.4135,,2021-01-29 05:00:02.049,2021-01-28 05:00:00.461,100.85,5vLahzXBCy,com.sec.android.app.shealth,908a2c2d-1d66-4d3f-88bd-c801a0a21467,1611792000000,
,,7f069c33-75a2-4dca-92db-27f68352e90f.extra_data.json,,,,0.0,1726994,1567.0485,,2021-01-30 05:00:00.713,2021-01-29 05:00:01.851,97.59,5vLahzXBCy,com.sec.android.app.shealth,7f069c33-75a2-4dca-92db-27f68352e90f,1611878400000,
,,45b4dba4-ffdc-4a80-97b6-f77a50567e74.extra_data.json,,,,0.0,676470,1586.4905,,2021-01-31 05:00:00.790,2021-01-30 05:00:00.576,37.460003,5vLahzXBCy,com.sec.android.app.shealth,45b4dba4-ffdc-4a80-97b6-f77a50567e74,1611964800000,
,,36df6456-dd6f-4082-b4fe-c2238b0b92fe.extra_data.json,,,,0.0,1802307,1565.6547,,2021-02-01 05:52:42.146,2021-01-31 05:00:00.517,100.12999,5vLahzXBCy,com.sec.android.app.shealth,36df6456-dd6f-4082-b4fe-c2238b0b92fe,1612051200000,
,,c64fbf39-dc93-40de-8dba-a56c1f1fcab5.extra_data.json,,,,0.0,1037822,1579.803,,2021-02-02 05:51:32.954,2021-02-01 05:52:42.041,60.639996,5vLahzXBCy,com.sec.android.app.shealth,c64fbf39-dc93-40de-8dba-a56c1f1fcab5,1612137600000,
,,801bd14d-ee4a-4cef-b4f7-e1cb581877f9.extra_data.json,,,,0.0,420180,1591.2338,,2021-02-03 05:00:01.575,2021-02-02 05:51:32.234,23.329998,5vLahzXBCy,com.sec.android.app.shealth,801bd14d-ee4a-4cef-b4f7-e1cb581877f9,1612224000000,
,,c2c34665-5b0e-4de4-92a9-737aca7be519.extra_data.json,,,,0.0,1365453,1573.7394,,2021-02-04 05:04:44.045,2021-02-03 05:00:01.364,80.52001,5vLahzXBCy,com.sec.android.app.shealth,c2c34665-5b0e-4de4-92a9-737aca7be519,1612310400000,
,,27eb747f-1a07-4c27-bf2f-26b69bc9201a.extra_data.json,,,,0.0,888443,1582.5676,,2021-02-05 05:21:52.078,2021-02-04 05:04:43.685,50.240005,5vLahzXBCy,com.sec.android.app.shealth,27eb747f-1a07-4c27-bf2f-26b69bc9201a,1612396800000,
,,ef68bb85-f826-4026-9760-f1514de5b552.extra_data.json,,,,0.0,683938,1586.3524,,2021-02-06 05:00:01.589,2021-02-05 05:21:51.041,38.799995,5vLahzXBCy,com.sec.android.app.shealth,ef68bb85-f826-4026-9760-f1514de5b552,1612483200000,
,,ea8d9da9-19f4-45ae-b305-eaea20d8ffaa.extra_data.json,,,,0.0,1418709,1572.7538,,2021-02-07 05:00:02.220,2021-02-06 05:00:01.439,77.53,5vLahzXBCy,com.sec.android.app.shealth,ea8d9da9-19f4-45ae-b305-eaea20d8ffaa,1612569600000,
,,571b5d8d-db79-48cd-bdd4-d41e53432612.extra_data.json,,,,0.0,1106343,1578.5348,,2021-02-08 05:43:56.526,2021-02-07 05:00:02.125,68.94999,5vLahzXBCy,com.sec.android.app.shealth,571b5d8d-db79-48cd-bdd4-d41e53432612,1612656000000,
,,b67d4f00-9804-43ae-873b-1c296bb8d042.extra_data.json,,,,0.0,302818,1593.4058,,2021-02-09 05:00:02.630,2021-02-08 05:43:56.302,16.32,5vLahzXBCy,com.sec.android.app.shealth,b67d4f00-9804-43ae-873b-1c296bb8d042,1612742400000,
,,b85a6fe9-a169-4c1c-ac42-4baebd813ab2.extra_data.json,,,,0.0,476905,1590.184,,2021-02-10 06:00:02.553,2021-02-09 05:00:02.560,25.539997,5vLahzXBCy,com.sec.android.app.shealth,b85a6fe9-a169-4c1c-ac42-4baebd813ab2,1612828800000,
,,b17c2468-ca56-4da9-b256-6d080afccc0e.extra_data.json,,,,0.0,2089842,1560.3333,,2021-02-11 05:00:01.826,2021-02-10 06:00:02.410,116.16001,5vLahzXBCy,com.sec.android.app.shealth,b17c2468-ca56-4da9-b256-6d080afccc0e,1612915200000,
